timestamp,elapsed_sec,yaw,pitch,ear,status,threshold_mode,tag
2026-08-20T11:26:00.619,0.32,4.27,168.18,0.2709,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.667,0.368,7.5,168.97,0.2549,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.697,0.398,6.0,169.21,0.2474,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.730,0.431,6.2,169.26,0.2512,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.764,0.465,3.7,168.98,0.2606,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.803,0.503,2.19,168.6,0.2634,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.832,0.533,1.69,167.92,0.2604,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.860,0.561,1.98,168.01,0.256,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.889,0.59,-0.03,167.27,0.2578,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.922,0.622,-0.9,166.54,0.2472,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.957,0.657,-1.18,166.01,0.244,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:00.992,0.693,-1.2,166.39,0.2529,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.028,0.729,-0.54,166.37,0.2471,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.064,0.765,-0.64,166.15,0.2495,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.100,0.8,-0.55,165.97,0.2488,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.136,0.837,-0.37,166.29,0.2482,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.172,0.872,-0.32,166.35,0.2456,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.208,0.909,-1.33,166.24,0.2463,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.244,0.945,-1.45,166.34,0.2467,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.281,0.981,-1.81,166.34,0.2446,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.316,1.017,-1.86,166.34,0.2429,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.350,1.051,-0.19,167.37,0.2491,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.372,1.073,-0.01,168.27,0.266,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.391,1.091,-0.48,169.44,0.2752,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.410,1.11,-0.37,169.48,0.2833,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.429,1.13,1.34,170.6,0.2835,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.448,1.149,0.81,167.59,0.285,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.468,1.168,4.32,171.22,0.2751,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.487,1.187,4.46,171.02,0.2697,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.515,1.215,3.46,170.76,0.2715,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.550,1.251,4.04,170.94,0.2699,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.582,1.283,5.13,170.61,0.2674,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.618,1.319,6.5,170.39,0.2654,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.650,1.351,7.42,170.5,0.2683,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.682,1.383,6.84,171.02,0.2657,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.718,1.419,6.58,171.8,0.2624,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.750,1.451,5.24,171.4,0.2641,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.783,1.483,4.07,171.23,0.2645,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.818,1.519,4.78,171.16,0.2635,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.851,1.551,4.6,171.02,0.2658,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.887,1.588,4.37,170.74,0.2677,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.932,1.632,5.17,170.95,0.2681,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:01.969,1.669,4.14,170.6,0.2657,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.003,1.704,3.94,170.6,0.2637,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.037,1.737,2.97,170.31,0.2576,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.071,1.772,2.94,170.16,0.2563,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.107,1.807,2.51,170.55,0.2556,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.143,1.844,1.25,170.17,0.253,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.178,1.879,0.38,169.99,0.257,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.212,1.913,1.3,170.47,0.2572,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.249,1.949,-1.73,169.87,0.2546,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.284,1.985,0.01,169.89,0.2553,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.321,2.021,1.6,170.97,0.2402,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.356,2.057,2.15,172.18,0.1902,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.392,2.092,2.44,172.96,0.2036,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.425,2.126,1.46,174.59,0.232,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.449,2.149,-0.25,175.92,0.2203,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.467,2.168,0.94,175.59,0.1971,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.486,2.187,1.93,177.16,0.1995,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.536,2.237,2.89,179.91,0.2051,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.572,2.273,-0.54,-179.86,0.1943,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.608,2.309,-0.26,-179.76,0.1638,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.640,2.34,0.7,-176.93,0.2138,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.663,2.363,1.35,-178.04,0.2299,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.702,2.402,1.74,-178.37,0.2243,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.738,2.439,2.0,-178.79,0.2439,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.773,2.474,2.97,-178.62,0.255,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.809,2.51,3.29,-177.92,0.2559,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.845,2.545,3.69,-177.05,0.2299,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.880,2.581,3.94,-175.87,0.2356,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.916,2.617,3.72,-174.01,0.2249,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.952,2.652,3.42,-175.48,0.2356,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:02.988,2.689,3.3,-174.79,0.1987,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.022,2.723,-0.65,-173.82,0.03,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.057,2.758,-0.72,-174.45,0.0625,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.093,2.793,2.47,-174.62,0.1198,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.128,2.829,-1.71,-176.6,0.1195,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.164,2.864,-1.16,-177.61,0.1708,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.199,2.9,-4.63,-177.7,0.1866,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.235,2.935,-6.05,-177.85,0.2181,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.270,2.971,-6.86,-178.28,0.2419,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.301,3.002,-4.32,-178.43,0.2496,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.331,3.031,-2.12,-179.62,0.2681,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.366,3.067,-2.07,-178.73,0.2589,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.402,3.102,-5.76,-178.99,0.2308,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.437,3.138,-7.33,-179.24,0.2323,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.471,3.172,-8.24,-179.38,0.2518,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.496,3.197,-4.86,-179.69,0.2528,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.522,3.222,0.82,179.67,0.2658,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.554,3.254,2.17,-179.95,0.269,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.587,3.288,6.23,-179.31,0.263,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.613,3.314,7.03,-178.71,0.2612,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.644,3.344,7.68,-178.17,0.2616,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.679,3.379,6.1,-178.69,0.2666,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.715,3.415,3.91,-178.65,0.2643,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.750,3.451,6.01,-178.27,0.2635,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.785,3.486,4.24,-178.63,0.2592,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.821,3.521,5.13,-178.63,0.2586,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.855,3.555,3.66,-178.76,0.2532,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.890,3.591,3.81,-178.86,0.1131,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.925,3.626,1.71,-178.76,0.0565,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.960,3.661,0.23,-178.89,0.0888,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:03.995,3.696,1.82,-179.24,0.1234,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.030,3.731,2.17,-179.47,0.1445,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.065,3.766,1.13,-179.78,0.1575,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.103,3.803,2.95,-179.5,0.1982,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.139,3.839,4.84,-179.0,0.2369,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.175,3.876,5.56,-178.68,0.2573,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.210,3.911,7.76,-178.77,0.2661,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.246,3.946,6.72,-178.7,0.2658,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.281,3.981,6.12,-178.85,0.2643,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.313,4.014,5.62,-178.95,0.2639,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.349,4.049,6.74,-178.81,0.2642,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.386,4.087,7.15,-178.92,0.2633,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.422,4.122,6.41,-179.02,0.2621,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.457,4.157,5.41,-179.3,0.2621,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.491,4.192,5.86,-179.34,0.2662,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.521,4.222,5.61,-179.45,0.2659,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.554,4.255,5.52,-179.46,0.2656,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.589,4.29,5.72,-179.44,0.269,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.625,4.325,5.91,-179.44,0.2679,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.659,4.36,5.64,-179.45,0.2694,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.694,4.394,5.16,-179.49,0.2693,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.729,4.429,4.9,-179.61,0.2685,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.764,4.465,4.19,-179.58,0.2674,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.801,4.501,4.79,-179.65,0.2648,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.836,4.536,4.56,-179.75,0.2631,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.871,4.571,4.98,-179.75,0.2623,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.905,4.606,4.61,-179.8,0.2605,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.939,4.64,5.82,179.83,0.2557,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:04.974,4.675,5.75,179.3,0.1906,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.009,4.709,3.75,177.6,0.0905,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.044,4.745,2.4,177.24,0.0561,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.079,4.78,3.29,176.31,0.0512,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.114,4.815,3.87,175.58,0.055,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.150,4.851,6.13,176.65,0.0869,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.185,4.885,8.5,177.17,0.126,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.219,4.919,8.85,177.43,0.1533,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.254,4.954,8.69,176.33,0.176,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.290,4.99,8.19,176.97,0.1945,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.325,5.026,7.34,177.8,0.212,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.361,5.062,6.75,178.38,0.2221,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.390,5.091,6.0,178.63,0.2296,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.409,5.109,4.87,178.69,0.2347,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.428,5.129,4.36,178.8,0.2401,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.447,5.147,3.94,178.89,0.2461,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.466,5.166,3.44,179.01,0.2543,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.485,5.186,2.85,178.7,0.2584,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.512,5.212,2.5,178.28,0.2589,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.547,5.248,2.26,177.89,0.2606,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.583,5.284,2.01,178.11,0.2625,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.619,5.319,1.77,178.23,0.2557,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.654,5.355,1.6,178.43,0.257,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.689,5.39,1.86,178.47,0.2581,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.723,5.424,1.76,178.48,0.2582,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.758,5.459,1.65,178.47,0.2573,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.792,5.492,1.83,178.5,0.2581,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.827,5.528,1.57,178.36,0.2588,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.862,5.562,2.09,178.73,0.2559,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.897,5.598,2.3,178.68,0.2539,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.932,5.633,2.1,178.67,0.2573,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:05.968,5.669,2.04,178.47,0.2508,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.003,5.704,1.97,178.49,0.2497,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.032,5.733,1.74,178.5,0.2469,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.051,5.752,1.83,178.67,0.2469,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.079,5.78,1.78,178.56,0.2465,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.116,5.817,1.84,178.53,0.2476,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.147,5.848,2.18,178.5,0.2465,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.187,5.888,2.22,178.46,0.2466,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.221,5.922,2.03,178.5,0.2455,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.256,5.957,1.95,178.46,0.2467,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.291,5.992,1.71,178.55,0.2464,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.327,6.027,1.81,178.63,0.2443,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.361,6.062,2.3,178.58,0.2458,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.396,6.097,2.56,179.05,0.244,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.431,6.131,2.85,179.13,0.2339,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.465,6.166,2.72,179.0,0.2431,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.500,6.2,3.05,179.0,0.2395,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.536,6.236,3.43,179.01,0.2448,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.570,6.271,2.14,178.64,0.2422,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.605,6.306,1.94,178.67,0.2415,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.641,6.342,1.76,178.92,0.2474,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.676,6.376,1.84,178.74,0.2461,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.710,6.411,2.09,178.75,0.2455,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.745,6.446,2.19,178.65,0.2489,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.782,6.482,3.51,178.83,0.2526,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.815,6.516,4.03,178.83,0.2506,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.841,6.542,3.94,178.73,0.2521,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.869,6.57,4.24,178.74,0.2518,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.890,6.591,4.6,178.82,0.2525,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.914,6.615,4.65,178.81,0.2552,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.951,6.652,5.04,178.76,0.2541,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:06.985,6.686,5.16,178.69,0.2552,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.023,6.724,5.18,178.41,0.2526,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.059,6.759,5.07,178.35,0.2546,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.094,6.795,4.98,178.58,0.2546,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.129,6.829,5.32,178.37,0.2538,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.165,6.865,5.07,178.34,0.2544,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.200,6.901,6.16,178.22,0.2515,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.235,6.935,6.25,178.3,0.256,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.270,6.97,6.12,178.39,0.2589,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.305,7.005,5.83,178.16,0.2566,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.341,7.041,5.75,177.99,0.2567,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.374,7.075,5.53,177.8,0.2581,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.408,7.109,5.29,177.71,0.26,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.443,7.143,4.58,177.68,0.2431,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.477,7.178,4.57,177.82,0.2388,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.511,7.212,4.11,177.63,0.2481,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.546,7.246,4.32,177.86,0.2425,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.582,7.282,2.14,177.77,0.2304,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.618,7.318,0.44,177.59,0.2266,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.653,7.354,-1.14,177.81,0.2266,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.688,7.389,-1.99,177.89,0.2282,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.733,7.433,-3.17,178.03,0.2275,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.775,7.476,-4.09,178.12,0.2248,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.801,7.501,-4.28,178.22,0.2266,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.834,7.534,-4.28,178.18,0.2276,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.864,7.564,-4.62,178.23,0.2275,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.895,7.595,-4.93,178.24,0.2279,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.922,7.623,-4.68,178.11,0.2259,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.949,7.65,-5.01,178.16,0.2264,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:07.985,7.686,-5.0,178.25,0.2263,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.020,7.721,-4.74,178.21,0.2257,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.043,7.744,-4.58,178.23,0.2248,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.062,7.762,-4.19,178.27,0.2229,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.086,7.786,-3.98,178.23,0.2242,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.123,7.824,-3.57,178.27,0.2264,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.163,7.863,-3.56,178.26,0.2296,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.198,7.899,-3.45,178.21,0.2301,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.234,7.934,-3.29,178.21,0.2253,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.268,7.969,-1.6,178.17,0.1384,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.304,8.004,-2.22,178.16,0.1272,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.338,8.039,-2.31,178.2,0.1325,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.373,8.074,-2.94,178.09,0.1479,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.417,8.118,-3.56,178.11,0.1627,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.475,8.176,-3.93,177.98,0.1752,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.507,8.207,-3.09,177.93,0.1427,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.538,8.239,-1.18,177.64,0.0875,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.571,8.272,0.09,177.5,0.0739,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.606,8.306,0.89,177.61,0.0752,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.635,8.336,1.89,177.71,0.1008,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.661,8.362,3.52,177.82,0.1483,Fokus,Ma et al. (2s eye / 3s yaw),
2026-08-20T11:26:08.695,8.396,4.03,177.82,0.182,Fokus,Ma et al. (2s eye / 3s yaw),
